word_id;words;sent_id;label
15;obfuscated;56;O
16;by;56;O
17;a;56;O
18;simple;56;O
19;single;56;O
20;character;56;O
21;substitution;56;O
22;:;56;O
23;The;56;B-Entity
24;dropper;56;I-Entity
25;invokes;56;B-Action
26;the;56;B-Entity
27;SHGetSpecialFolderPath;56;I-Entity
28;(;56;I-Entity
29;);56;I-Entity
30;API;56;I-Entity
31;supplying;56;O
32;a;56;O
33;Constant;56;O
34;Special;56;O
35;Item;56;O
36;ID;56;O
37;List;56;O
38;(;56;O
39;CSIDL;56;O
40;);56;O
41;of;56;O
42;'CSIDLCOMMONDOCUMENTS;56;O
43;';56;O
44;to;56;O
45;identify;56;O
46;the;56;O
47;destination;56;O
48;folder;56;O
49;for;56;O
50;the;56;O
51;malicious;56;O
52;DLL;56;O
53;payload;56;O
54;.;56;O
;;;
0;The;57;O
1;CSIDL;57;O
2;in;57;O
3;this;57;O
4;case;57;O
5;pints;57;O
6;to;57;O
7;:;57;O
8;'';57;O
9;The;57;O
10;file;57;O
11;system;57;O
12;directory;57;O
13;that;57;O
14;contains;57;O
15;documents;57;O
16;that;57;O
17;are;57;O
18;common;57;O
19;to;57;O
20;all;57;O
21;users;57;O
22;.;57;O
;;;
0;A;58;O
1;typical;58;O
2;path;58;O
3;is;58;O
4;C;58;O
5;:;58;O
6;\Documents;58;O
7;and;58;O
8;Settings\All;58;O
9;Users\Documents;58;O
10;.;58;O
;;;
0;'';59;O
1;The;59;B-Entity
2;dropper;59;I-Entity
3;attempts;59;O
4;to;59;O
5;write;59;B-Action
6;the;59;B-Entity
7;malicious;59;I-Entity
8;payload;59;I-Entity
9;to;59;B-Modifier
10;one;59;B-Entity
11;of;59;I-Entity
12;the;59;I-Entity
13;following;59;I-Entity
14;names;59;I-Entity
15;,;59;O
16;using;59;B-Modifier
17;the;59;B-Entity
18;first;59;I-Entity
19;available;59;I-Entity
20;name;59;I-Entity
21;in;59;I-Entity
22;this;59;I-Entity
23;set;59;I-Entity
24;:;59;O
25;The;59;B-Entity
26;dropper;59;I-Entity
27;sets;59;B-Action
28;the;59;B-Entity
29;creation;59;I-Entity
30;and;59;I-Entity
31;last;59;I-Entity
32;written;59;I-Entity
33;timestamp;59;I-Entity
34;of;59;I-Entity
35;the;59;I-Entity
36;newly;59;I-Entity
37;created;59;I-Entity
38;file;59;I-Entity
39;to;59;B-Modifier
40;the;59;B-Entity
41;date;59;I-Entity
42;7-3-2007;59;I-Entity
43;00:00:00;59;I-Entity
44;";";59;O
45;this;59;O
46;allows;59;O
47;the;59;B-Entity
48;newly;59;I-Entity
49;created;59;I-Entity
50;malicious;59;I-Entity
51;DLL;59;I-Entity
52;to;59;O
53;blend;59;B-Action
54;in;59;I-Action
55;with;59;B-Modifier
56;other;59;B-Entity
57;system;59;I-Entity
58;files;59;I-Entity
59;.;59;O
;;;
0;This;60;B-Entity
1;is;60;O
2;meant;60;O
3;to;60;O
4;prevent;60;B-Action
5;identification;60;B-Entity
6;during;60;B-Modifier
7;disk;60;B-Entity
8;forensics;60;I-Entity
9;using;60;O
10;a;60;O
11;common;60;O
12;investigative;60;O
13;technique;60;O
14;called;60;O
15;a;60;O
16;forensic;60;O
17;analysis;60;O
18;timeline;60;O
19;.;60;O
;;;
0;This;61;O
1;date;61;O
2;is;61;O
3;specified;61;O
4;in;61;O
5;the;61;O
6;dropper;61;O
7;code;61;O
8;and;61;O
9;does;61;O
10;not;61;O
11;change;61;O
12;across;61;O
13;multiple;61;O
14;infections;61;O
15;.;61;O
;;;
0;The;62;B-Entity
1;malicious;62;I-Entity
2;DLL;62;I-Entity
3;file;62;I-Entity
4;that;62;I-Entity
5;is;62;I-Entity
6;dropped;62;I-Entity
7;is;62;B-Action
8;hidden;62;I-Action
9;in;62;B-Modifier
10;a;62;B-Entity
11;resource;62;I-Entity
12;of;62;I-Entity
13;the;62;I-Entity
14;dropper;62;I-Entity
15;binary;62;I-Entity
16;.;62;O
;;;
0;This;63;O
1;is;63;O
2;a;63;O
3;relatively;63;O
4;common;63;O
5;technique;63;O
6;used;63;O
7;by;63;O
8;malware;63;O
9;dropper;63;O
10;files;63;O
11;to;63;O
12;optimize;63;O
13;the;63;O
14;number;63;O
15;of;63;O
16;files;63;O
17;required;63;O
18;to;63;O
19;infect;63;O
20;a;63;O
21;machine;63;O
22;.;63;O
;;;
0;The;64;O
1;resource;64;O
2;language;64;O
3;of;64;O
4;the;64;O
5;malicious;64;O
6;DLL;64;O
7;is;64;O
8;set;64;O
9;to;64;O
10;'';64;O
11;Chinese;64;O
12;(;64;O
13;Simplified;64;O
14;);64;O
15;'';64;O
16;,;64;O
17;this;64;O
18;is;64;O
19;a;64;O
20;compiler;64;O
21;artifact;64;O
22;which;64;O
23;indicates;64;O
24;the;64;O
25;language;64;O
26;setting;64;O
27;on;64;O
28;the;64;O
29;compiler;64;O
30;used;64;O
31;by;64;O
32;the;64;O
33;person;64;O
34;who;64;O
35;built;64;O
36;the;64;O
37;binary;64;O
38;was;64;O
39;set;64;O
40;to;64;O
41;'';64;O
42;Chinese;64;O
43;(;64;O
44;Simplified;64;O
45;);64;O
46;'';64;O
47;at;64;O
48;the;64;O
49;time;64;O
50;the;64;O
51;dropper;64;O
52;was;64;O
53;compiled;64;O
54;.;64;O
;;;
0;The;65;O
1;'MZ;65;O
2;';65;O
3;header;65;O
4;which;65;O
5;denotes;65;O
6;a;65;O
7;binary;65;O
8;executable;65;O
9;file;65;O
10;of;65;O
11;the;65;O
12;dropped;65;O
13;DLL;65;O
14;is;65;O
15;initially;65;O
16;obfuscated;65;O
17;.;65;O
;;;
0;When;66;O
1;the;66;B-Entity
2;dropper;66;I-Entity
3;writes;66;B-Action
4;the;66;B-Entity
5;file;66;I-Entity
6;to;66;B-Modifier
7;disk;66;B-Entity
8;,;66;O
9;the;66;B-Entity
10;first;66;I-Entity
11;byte;66;I-Entity
12;of;66;I-Entity
13;the;66;I-Entity
14;file;66;I-Entity
15;is;66;I-Entity
16;'Z;66;I-Entity
17;';66;I-Entity
18;which;66;O
19;prevents;66;B-Action
20;the;66;B-Entity
21;file;66;I-Entity
22;from;66;B-Modifier
23;executing;66;O
24;or;66;O
25;being;66;B-Entity
26;detected;66;I-Entity
27;as;66;I-Entity
28;an;66;I-Entity
29;executable;66;I-Entity
30;by;66;I-Entity
31;many;66;I-Entity
32;defensive;66;I-Entity
33;tools;66;I-Entity
34;.;66;O
;;;
0;The;67;B-Entity
1;dropper;67;I-Entity
2;subsequently;67;O
3;opens;67;B-Action
4;the;67;B-Entity
5;dropped;67;I-Entity
6;file;67;I-Entity
7;and;67;O
8;corrects;67;B-Action
9;the;67;B-Entity
10;header;67;I-Entity
11;by;67;B-Modifier
12;writing;67;B-Entity
13;the;67;I-Entity
14;'M;67;I-Entity
15;';67;I-Entity
16;over;67;I-Entity
17;the;67;I-Entity
18;first;67;I-Entity
19;byte;67;I-Entity
20;,;67;O
21;allowing;67;O
22;the;67;O
23;file;67;O
24;to;67;O
25;be;67;O
26;executed;67;O
27;.;67;O
;;;
0;A;68;O
1;subroutine;68;O
2;to;68;O
3;decompress;68;O
4;the;68;O
5;dropped;68;O
6;file;68;O
7;is;68;O
8;present;68;O
9;as;68;O
10;'dead;68;O
11;code;68;O
12;';68;O
13;(;68;O
14;code;68;O
15;that;68;O
16;is;68;O
17;not;68;O
18;used;68;O
19;);68;O
20;in;68;O
21;the;68;O
22;binary;68;O
23;.;68;O
;;;
0;This;69;O
1;subroutine;69;O
2;will;69;O
3;be;69;O
4;invoked;69;O
5;on;69;O
6;the;69;O
7;already;69;O
8;closed;69;O
9;file;69;O
10;handle;69;O
11;of;69;O
12;the;69;O
13;dropped;69;O
14;file;69;O
15;in;69;O
16;the;69;O
17;present;69;O
18;code;69;O
19;version;69;O
20;.;69;O
;;;
0;Since;70;O
1;the;70;O
2;dropped;70;O
3;resource;70;O
4;is;70;O
5;not;70;O
6;compressed;70;O
7;,;70;O
8;the;70;O
9;routine;70;O
10;fails;70;O
11;.;70;O
;;;
0;This;71;O
1;indicates;71;O
2;a;71;O
3;low;71;O
4;sophistication;71;O
5;modification;71;O
6;to;71;O
7;the;71;O
8;original;71;O
9;dropper;71;O
10;code;71;O
11;to;71;O
12;make;71;O
13;it;71;O
14;work;71;O
15;with;71;O
16;an;71;O
17;uncompressed;71;O
18;source;71;O
19;.;71;O
;;;
0;The;72;O
1;final;72;O
2;step;72;O
3;the;72;B-Entity
4;dropper;72;I-Entity
5;performs;72;O
6;is;72;O
7;to;72;O
8;load;72;B-Action
9;the;72;B-Entity
10;dropped;72;I-Entity
11;DLL;72;I-Entity
12;into;72;B-Modifier
13;its;72;B-Entity
14;own;72;I-Entity
15;process;72;I-Entity
16;space;72;I-Entity
17;";";72;O
18;it;72;O
19;then;72;O
20;resolves;72;O
21;the;72;O
22;export;72;O
23;'OpenINFOPerformanceData;72;O
24;';72;O
25;from;72;O
26;the;72;O
27;DLL;72;O
28;and;72;O
29;invokes;72;O
30;it;72;O
31;with;72;O
32;the;72;O
33;dropped;72;O
34;DLL;72;O
35;'s;72;O
36;filename;72;O
37;as;72;O
38;parameter;72;O
39;.;72;O
;;;
0;This;73;B-Entity
1;export;73;I-Entity
2;then;73;O
3;implements;73;B-Action
4;the;73;B-Entity
5;actual;73;I-Entity
6;install;73;I-Entity
7;logic;73;I-Entity
8;to;73;B-Modifier
9;maintain;73;B-Entity
10;persistence;73;I-Entity
11;and;73;O
12;invoke;73;O
13;the;73;O
14;main;73;O
15;routine;73;O
16;.;73;O
;;;
0;The;74;O
1;dropper;74;O
2;binary;74;O
3;contains;74;O
4;an;74;O
5;icon;74;O
6;resource;74;O
7;that;74;O
8;resembles;74;O
9;the;74;O
10;'Google;74;O
11;Chrome;74;O
12;';74;O
13;browser;74;O
14;icon;74;O
15;,;74;O
16;the;74;O
17;re-;74;O
18;source;74;O
19;language;74;O
20;is;74;O
21;set;74;O
22;to;74;O
23;'';74;O
24;Chinese;74;O
25;(;74;O
26;Simplified;74;O
27;);74;O
28;'';74;O
29;,;74;O
30;which;74;O
31;is;74;O
32;consistent;74;O
33;with;74;O
34;the;74;O
35;builder;74;O
36;of;74;O
37;the;74;O
38;tool;74;O
39;systems;74;O
40;language;74;O
41;set;74;O
42;to;74;O
43;Chinese;74;O
44;.;74;O
;;;
0;The;75;B-Entity
1;use;75;I-Entity
2;of;75;I-Entity
3;the;75;I-Entity
4;Chrome;75;I-Entity
5;icon;75;I-Entity
6;may;75;O
7;indicate;75;O
8;a;75;O
9;possible;75;O
10;attempt;75;O
11;to;75;O
12;socially;75;B-Action
13;engineer;75;I-Action
14;the;75;B-Entity
15;intended;75;I-Entity
16;victim;75;I-Entity
17;into;75;B-Modifier
18;thinking;75;B-Entity
19;the;75;I-Entity
20;dropper;75;I-Entity
21;was;75;I-Entity
22;a;75;I-Entity
23;legitimate;75;I-Entity
24;file;75;I-Entity
25;associated;75;I-Entity
26;with;75;I-Entity
27;Google;75;I-Entity
28;.;75;O
;;;
0;This;76;B-Entity
1;sample;76;I-Entity
2;is;76;B-Action
3;a;76;B-Entity
4;'backdoor;76;I-Entity
5;';76;I-Entity
6;which;76;O
7;is;76;O
8;the;76;B-Entity
9;DLL;76;I-Entity
10;dropped;76;B-Action
11;by;76;O
12;the;76;B-Entity
13;dropper;76;I-Entity
14;sample;76;I-Entity
15;file;76;I-Entity
16;with;76;O
17;an;76;O
18;MD5;76;O
19;of;76;O
20;14c04f88dc97aef3e9b516ef208a2bf5;76;O
21;.;76;O
;;;
0;This;77;O
1;code;77;O
2;appears;77;O
3;to;77;O
4;have;77;O
5;been;77;O
6;compiled;77;O
7;on;77;O
8;Wednesday;77;O
9;May;77;O
10;4th;77;O
11;,;77;O
12;2011;77;O
13;at;77;O
14;10:48:19;77;O
15;A.M.;77;O
16;UTC;77;O
17;(;77;O
18;equivalent;77;O
19;to;77;O
20;early;77;O
21;evening;77;O
22;time;77;O
23;in;77;O
24;China;77;O
25;);77;O
26;.;77;O
;;;
0;It;78;O
1;is;78;O
2;instantiated;78;O
3;when;78;O
4;it;78;B-Entity
5;is;78;B-Action
6;mapped;78;I-Action
7;into;78;B-Modifier
8;the;78;B-Entity
9;process;78;I-Entity
10;space;78;I-Entity
11;of;78;I-Entity
12;its;78;I-Entity
13;dropped;78;I-Entity
14;file;78;I-Entity
15;,;78;O
16;and;78;O
17;its;78;O
18;';78;O
19;export;78;O
20;named;78;O
21;'OpenINFOPerformanceData;78;O
22;';78;O
23;is;78;O
24;called;78;O
25;.;78;O
;;;
0;This;79;O
1;export;79;O
2;first;79;O
3;attempts;79;O
4;to;79;O
5;stop;79;O
6;a;79;O
7;service;79;O
8;called;79;O
9;'';79;O
10;msupdate;79;O
11;'';79;O
12;,;79;O
13;which;79;O
14;is;79;O
15;not;79;O
16;a;79;O
17;known;79;O
18;Microsoft;79;O
19;Windows;79;O
20;service;79;O
21;despite;79;O
22;the;79;O
23;appearance;79;O
24;.;79;O
;;;
0;If;80;O
1;the;80;O
2;service;80;O
3;is;80;O
4;present;80;O
5;,;80;O
6;the;80;B-Entity
7;malware;80;I-Entity
8;replaces;80;B-Action
9;its;80;B-Entity
10;previous;80;I-Entity
11;instances;80;I-Entity
12;or;80;I-Entity
13;versions;80;I-Entity
14;of;80;I-Entity
15;this;80;I-Entity
16;backdoor;80;I-Entity
17;.;80;O
;;;
0;After;81;O
1;attempting;81;O
2;to;81;O
3;disable;81;O
4;the;81;O
5;existing;81;O
6;service;81;O
7;,;81;O
8;the;81;B-Entity
9;malware;81;I-Entity
10;tries;81;O
11;to;81;O
12;install;81;B-Action
13;itself;81;B-Entity
14;as;81;B-Modifier
15;a;81;B-Entity
16;service;81;I-Entity
17;with;81;I-Entity
18;that;81;I-Entity
19;same;81;I-Entity
20;name;81;I-Entity
21;.;81;O
;;;
0;During;82;O
1;installation;82;O
2;,;82;O
3;the;82;B-Entity
4;sample;82;I-Entity
5;attempts;82;O
6;to;82;O
7;use;82;B-Action
8;documented;82;B-Entity
9;APIs;82;I-Entity
10;such;82;I-Entity
11;as;82;I-Entity
12;OpenSCManager;82;I-Entity
13;(;82;I-Entity
14;);82;I-Entity
15;and;82;I-Entity
16;CreateService;82;I-Entity
17;(;82;I-Entity
18;);82;I-Entity
19;to;82;B-Modifier
20;initialize;82;B-Entity
21;itself;82;I-Entity
22;as;82;I-Entity
23;a;82;I-Entity
24;persistent;82;I-Entity
25;Windows;82;I-Entity
26;service;82;I-Entity
27;.;82;O
;;;
0;As;83;O
1;a;83;O
2;precaution;83;O
3;,;83;O
4;the;83;B-Entity
5;sample;83;I-Entity
6;writes;83;B-Action
7;settings;83;B-Entity
8;directly;83;B-Modifier
9;to;83;I-Modifier
10;the;83;B-Entity
11;Windows;83;I-Entity
12;Registry;83;I-Entity
13;to;83;O
14;accomplish;83;O
15;the;83;O
16;same;83;O
17;goal;83;O
18;if;83;O
19;installing;83;O
20;the;83;O
21;service;83;O
22;with;83;O
23;the;83;O
24;documented;83;O
25;APIs;83;O
26;fails;83;O
27;.;83;O
;;;
0;The;84;B-Entity
1;registry;84;I-Entity
2;change;84;I-Entity
3;creates;84;B-Action
4;the;84;B-Entity
5;following;84;I-Entity
6;key;84;I-Entity
7;:;84;O
8;Following;84;O
9;this;84;O
10;,;84;O
11;the;84;B-Entity
12;subroutine;84;I-Entity
13;will;84;O
14;set;84;B-Action
15;the;84;B-Entity
16;value;84;I-Entity
17;of;84;I-Entity
18;the;84;I-Entity
19;'ServiceDLL;84;I-Entity
20;';84;I-Entity
21;to;84;B-Modifier
22;the;84;B-Entity
23;module;84;I-Entity
24;handle;84;I-Entity
25;of;84;I-Entity
26;the;84;I-Entity
27;DLL;84;I-Entity
28;.;84;O
;;;
0;The;85;B-Entity
1;next;85;I-Entity
2;key;85;I-Entity
3;to;85;O
4;be;85;B-Action
5;changed;85;I-Action
6;is;85;O
7;:;85;O
8;HKEYLOCALMACHINE\\SOFTWARE\\Microsoft\\Windows;85;O
9;NT\\CurrentVersion\\Svchost;85;O
10;,;85;O
11;which;85;O
12;will;85;O
13;have;85;O
14;the;85;B-Entity
15;'msupdate;85;I-Entity
16;';85;I-Entity
17;key;85;I-Entity
18;set;85;B-Action
19;to;85;B-Modifier
20;'msupdate;85;B-Entity
21;';85;I-Entity
22;.;85;O
;;;
0;The;86;B-Entity
1;export;86;I-Entity
2;'CollectW3PerfData;86;I-Entity
3;';86;I-Entity
4;is;86;B-Action
5;registered;86;I-Action
6;as;86;B-Modifier
7;the;86;B-Entity
8;main;86;I-Entity
9;function;86;I-Entity
10;of;86;I-Entity
11;the;86;I-Entity
12;DLL;86;I-Entity
13;.;86;O
;;;
0;If;87;O
1;the;87;O
2;installation;87;O
3;of;87;O
4;the;87;O
5;new;87;O
6;service;87;O
7;is;87;O
8;successful;87;O
9;,;87;O
10;the;87;B-Entity
11;sample;87;I-Entity
12;then;87;O
13;starts;87;B-Action
14;the;87;B-Entity
15;new;87;I-Entity
16;service;87;I-Entity
17;and;87;O
18;exits;87;O
19;.;87;O
;;;
0;If;88;O
1;the;88;O
2;installation;88;O
3;fails;88;O
4;,;88;O
5;the;88;B-Entity
6;sample;88;I-Entity
7;spawns;88;B-Action
8;a;88;B-Entity
9;new;88;I-Entity
10;process;88;I-Entity
11;using;88;B-Modifier
12;rundll32.exe;88;B-Entity
13;,;88;O
14;this;88;O
15;executable;88;O
16;will;88;O
17;instantiate;88;O
18;the;88;O
19;DLL;88;O
20;and;88;O
21;can;88;O
22;call;88;O
23;a;88;O
24;specific;88;O
25;exported;88;O
26;function;88;O
27;.;88;O
;;;
0;In;89;O
1;the;89;O
2;case;89;O
3;of;89;O
4;installation;89;O
5;failure;89;O
6;,;89;O
7;rundll32.exe;89;O
8;calls;89;O
9;the;89;O
10;main;89;O
11;functions;89;O
12;export;89;O
13;'CollectW3PerfData;89;O
14;';89;O
15;.;89;O
;;;
0;The;90;O
1;rundll32.exe;90;O
2;is;90;O
3;instantiated;90;O
4;with;90;O
5;a;90;O
6;new;90;O
7;NULL;90;O
8;Security;90;O
9;Identifier;90;O
10;(;90;O
11;SID;90;O
12;);90;O
13;(;90;O
14;S-1-0-0;90;O
15;);90;O
16;with;90;O
17;permissions;90;B-Entity
18;set;90;B-Action
19;to;90;B-Modifier
20;grant;90;B-Entity
21;all;90;I-Entity
22;access;90;I-Entity
23;to;90;I-Entity
24;the;90;I-Entity
25;file;90;I-Entity
26;.;90;O
;;;
0;This;91;B-Entity
1;allows;91;B-Action
2;any;91;B-Entity
3;user;91;I-Entity
4;to;91;B-Modifier
5;have;91;B-Entity
6;complete;91;I-Entity
7;control;91;I-Entity
8;over;91;I-Entity
9;the;91;I-Entity
10;machine;91;I-Entity
11;,;91;O
12;as;91;O
13;rundll32.exe;91;O
14;is;91;O
15;frequently;91;O
16;launched;91;O
17;by;91;O
18;tasks;91;O
19;such;91;O
20;as;91;O
21;changing;91;O
22;the;91;O
23;time;91;O
24;,;91;O
25;wallpaper;91;O
26;,;91;O
27;or;91;O
28;other;91;O
29;system;91;O
30;settings;91;O
31;.;91;O
;;;
0;This;92;O
1;means;92;O
2;that;92;O
3;after;92;O
4;cleaning;92;B-Action
5;up;92;I-Action
6;the;92;B-Entity
7;components;92;I-Entity
8;dropped;92;I-Entity
9;by;92;I-Entity
10;the;92;I-Entity
11;malware;92;I-Entity
12;,;92;O
13;the;92;B-Entity
14;system;92;I-Entity
15;remains;92;B-Action
16;vulnerable;92;B-Entity
17;to;92;I-Entity
18;local;92;I-Entity
19;attacks;92;I-Entity
20;by;92;O
21;simply;92;O
22;overwriting;92;O
23;the;92;O
24;legitimate;92;O
25;rundll32.exe;92;O
26;executable;92;O
27;with;92;O
28;a;92;O
29;malicious;92;O
30;version;92;O
31;and;92;O
32;await;92;O
33;it;92;O
34;'s;92;O
35;automatic;92;O
36;execution;92;O
37;by;92;O
38;the;92;O
39;Operating;92;O
40;System;92;O
41;.;92;O
;;;
0;The;93;O
1;main;93;O
2;entry;93;O
3;point;93;O
4;to;93;O
5;the;93;O
6;DLL;93;O
7;is;93;O
8;named;93;O
9;'CollectW3PerfData;93;O
10;';93;O
11;,;93;O
12;as;93;O
13;it;93;O
14;first;93;O
15;creates;93;O
16;and;93;O
17;displays;93;O
18;a;93;O
19;fake;93;O
20;Window;93;O
21;with;93;O
22;class;93;O
23;'';93;O
24;NOD32;93;O
25;%;93;O
26;d;93;O
27;'';93;O
28;where;93;O
29;%;93;O
30;d;93;O
31;is;93;O
32;replaced;93;O
33;with;93;O
34;a;93;O
35;pseudo-random;93;O
36;number;93;O
37;.;93;O
;;;
0;This;94;O
1;may;94;O
2;be;94;O
3;an;94;O
4;attempt;94;O
5;to;94;O
6;fool;94;B-Action
7;some;94;B-Entity
8;automated;94;I-Entity
9;dynamic;94;I-Entity
10;analysis;94;I-Entity
11;or;94;I-Entity
12;anti-malware;94;I-Entity
13;software;94;I-Entity
14;into;94;B-Modifier
15;believing;94;B-Entity
16;this;94;I-Entity
17;is;94;I-Entity
18;the;94;I-Entity
19;legitimate;94;I-Entity
20;ESET;94;I-Entity
21;AV;94;I-Entity
22;software;94;I-Entity
23;.;94;O
;;;
0;The;95;O
1;window;95;O
2;is;95;O
3;however;95;O
4;not;95;O
5;visible;95;O
6;and;95;O
7;implements;95;O
8;no;95;O
9;specific;95;O
10;functionality;95;O
11;.;95;O
;;;
0;After;96;O
1;creating;96;O
2;this;96;O
3;window;96;O
4;,;96;O
5;the;96;B-Entity
6;routine;96;I-Entity
7;starts;96;O
8;the;96;O
9;main;96;O
10;thread;96;O
11;that;96;O
12;eventually;96;O
13;initiates;96;B-Action
14;calling;96;B-Entity
15;out;96;I-Entity
16;to;96;I-Entity
17;the;96;I-Entity
18;Command;96;I-Entity
19;and;96;I-Entity
20;Control;96;I-Entity
21;(;96;I-Entity
22;C2;96;I-Entity
23;);96;I-Entity
24;.;96;O
;;;
0;In;97;O
1;order;97;O
2;to;97;O
3;accomplish;97;O
4;this;97;O
5;task;97;O
6;,;97;O
7;the;97;O
8;newly;97;O
9;created;97;O
10;thread;97;O
11;initializes;97;O
12;networking;97;O
13;APIs;97;O
14;using;97;O
15;WSAStartup;97;O
16;(;97;O
17;);97;O
18;and;97;O
19;resolves;97;O
20;some;97;O
21;other;97;O
22;APIs;97;O
23;dynamically;97;O
24;using;97;O
25;LoadLibrary;97;O
26;(;97;O
27;);97;O
28;and;97;O
29;GetProcAddress;97;O
30;(;97;O
31;);97;O
32;.;97;O
;;;
0;Once;98;O
1;the;98;O
2;proper;98;O
3;API;98;O
4;'s;98;O
5;have;98;O
6;been;98;O
7;resolved;98;O
8;,;98;O
9;the;98;O
10;sample;98;O
11;then;98;O
12;assigns;98;O
13;a;98;O
14;NULL;98;O
15;SID;98;O
16;to;98;O
17;the;98;O
18;rundll32.exe;98;O
19;executable;98;O
20;and;98;O
21;sets;98;O
22;the;98;O
23;current;98;O
24;process;98;O
25;';98;O
26;Window;98;O
27;Station;98;O
28;to;98;O
29;'';98;O
30;winsta0;98;O
31;'';98;O
32;,;98;O
33;which;98;O
34;enables;98;O
35;the;98;B-Entity
36;sample;98;I-Entity
37;to;98;O
38;access;98;B-Action
39;the;98;B-Entity
40;real;98;I-Entity
41;user;98;I-Entity
42;'s;98;I-Entity
43;desktop;98;I-Entity
44;if;98;B-Modifier
45;started;98;B-Entity
46;as;98;I-Entity
47;service;98;I-Entity
48;.;98;O
;;;
0;The;99;B-Entity
1;communication;99;I-Entity
2;to;99;I-Entity
3;the;99;I-Entity
4;C2;99;I-Entity
5;is;99;B-Action
6;handled;99;I-Action
7;by;99;B-Modifier
8;a;99;B-Entity
9;while;99;I-Entity
10;(;99;I-Entity
11;);99;I-Entity
12;loop;99;I-Entity
13;,;99;O
14;with;99;O
15;each;99;O
16;successive;99;O
17;connection;99;O
18;attempt;99;O
19;causing;99;O
20;the;99;O
21;loop;99;O
22;to;99;O
23;invoke;99;O
24;the;99;O
25;Windows;99;O
26;Sleep;99;O
27;(;99;O
28;);99;O
29;API;99;O
30;for;99;O
31;a;99;O
32;time;99;O
33;interval;99;O
34;of;99;O
35;2;99;O
36;seconds;99;O
37;,;99;O
38;exponentially;99;O
39;increasing;99;O
40;in;99;O
41;length;99;O
42;up;99;O
43;to;99;O
44;1024;99;O
45;seconds;99;O
46;(;99;O
47;17;99;O
48;minutes;99;O
49;);99;O
50;and;99;O
51;then;99;O
52;restarting;99;O
53;back;99;O
54;to;99;O
55;2;99;O
56;seconds;99;O
57;.;99;O
;;;
0;The;100;O
1;C2;100;O
2;location;100;O
3;in;100;O
4;this;100;O
5;sample;100;O
6;is;100;O
7;statically;100;O
8;defined;100;O
9;as;100;O
10;1.9.5.38:443;100;O
11;(;100;O
12;Malaysia;100;O
13;:;100;O
14;Tmnet;100;O
15;,;100;O
16;Telekom;100;O
17;Malaysia;100;O
18;Bhd;100;O
19;);100;O
20;.;100;O
;;;
0;While;101;O
1;ther;101;O
2;is;101;O
3;'dead;101;O
4;code;101;O
5;';101;O
6;that;101;O
7;will;101;O
8;download;101;O
9;the;101;O
10;C2;101;O
11;location;101;O
12;from;101;O
13;an;101;O
14;HTTP;101;O
15;URL;101;O
16;that;101;O
17;could;101;O
18;be;101;O
19;defined;101;O
20;in;101;O
21;the;101;O
22;binary;101;O
23;,;101;O
24;using;101;O
25;the;101;O
26;User-Agent;101;O
27;string;101;O
28;'';101;O
29;Google;101;O
30;'';101;O
31;,;101;O
32;this;101;O
33;code;101;O
34;is;101;O
35;not;101;O
36;activated;101;O
37;due;101;O
38;to;101;O
39;the;101;O
40;format;101;O
41;of;101;O
42;the;101;O
43;stat-;101;O
44;ically;101;O
45;defined;101;O
46;C2;101;O
47;location;101;O
48;using;101;O
49;an;101;O
50;IP;101;O
51;address;101;O
52;.;101;O
;;;
0;Thus;102;O
1;the;102;B-Entity
2;sample;102;I-Entity
3;will;102;O
4;only;102;O
5;attempt;102;O
6;to;102;O
7;connect;102;B-Action
8;directly;102;O
9;using;102;B-Modifier
10;a;102;B-Entity
11;raw;102;I-Entity
12;socket;102;I-Entity
13;to;102;B-Modifier
14;the;102;B-Entity
15;C2;102;I-Entity
16;located;102;I-Entity
17;at;102;I-Entity
